v,lam,g,Tc,Tn,Tp,high_vev,low_vev,DV,TpCond,ST_Tn,ST_Tp,dST_Tn,dST_Tp,alpha,betaH,fpeak,Ompeak,STfit,STfitCoeff,STfitError,TvsST
40.0,0.0215443469003188,0.3,26.49758189558948,26.46056024663324,26.454591246352464,[-0.00026568],[9.20395643],1.7719441152294166,"(np.True_, np.float64(-3.950313456246054e-11))",143.93820009212249,113.17393891263404,6293.386075140275,4215.894741280915,2.0830123272366065e-05,111529.77211823348,0.2786924704707335,2.1813034312398543e-30,-1.72e-24(z-z0)^-3 + 0.111(z-z0)^-2 + -1.98(z-z0)^-1 + 67.0 + 3.28e+03(z-z0) + 6.27e+04(z-z0)^2 + 4.42e+05(z-z0)^3,"(array([6.70255864e+01, 3.28250359e+03, 6.27433756e+04, 4.41843294e+05]), array([-1.98139344e+00,  1.11485108e-01, -1.71535785e-24]))",0.7255822734356876,"            T           ST
0   26.444002    79.229515
1   26.444645    80.799703
2   26.445289    82.416853
3   26.445933    84.082341
4   26.446576    85.804871
..        ...          ...
70  26.489054  1809.975104
71  26.489698  2091.332917
72  26.490341  2448.458605
73  26.490985  2906.773571
74  26.491629  3528.598160

[75 rows x 2 columns]"
40.0,0.0464158883361277,0.3,36.08826866555683,36.07630210627192,36.07454304113276,[0.00180861],[6.66039027],0.4926291238516569,"(np.True_, np.float64(-3.8990744121568457e-10))",140.98801842898672,105.14664484560126,24811.111062965025,16411.834001304793,6.453539246337937e-06,592049.4120639958,2.017393405296853,2.2092263096772806e-33,-1.5e-06(z-z0)^-3 + 0.015(z-z0)^-2 + -1.69(z-z0)^-1 + -3.63e+02 + -5.08e+04(z-z0) + -3.5e+06(z-z0)^2 + -8.75e+07(z-z0)^3,"(array([-3.63168416e+02, -5.08259033e+04, -3.49735045e+06, -8.75345747e+07]), array([-1.68634258e+00,  1.50306318e-02, -1.50313797e-06]))",15.067748641229946,"            T           ST
0   36.070074    65.638826
1   36.070293    67.198970
2   36.070511    68.841844
3   36.070730    70.526065
4   36.070948    72.271423
..        ...          ...
70  36.085373  2193.254352
71  36.085591  2554.638196
72  36.085810  3015.431022
73  36.086029  3616.023381
74  36.086247  4419.717431

[75 rows x 2 columns]"
40.0,0.001,0.4,5.085041588582261,0.1092768706553279,0.1842420021036099,[32520083.80088864],[40.00000019],3.637007469191968e+27,"(np.True_, np.float64(-0.0001576550575510634))",101.65728527005616,129.9929012887879,365.57423153878426,390.4375224819079,2.055855878457893e+28,71.9349908384399,14.990223457796109,2.8592298696046555e-10,-1.15e+03(z-z0)^-3 + 4.08e+03(z-z0)^-2 + -1.85e-13(z-z0)^-1 + 5.1e+03 + 1.82e+03(z-z0) + 1.64e+02(z-z0)^2 + 1.45(z-z0)^3,"(array([5.10016522e+03, 1.82142567e+03, 1.64334271e+02, 1.44853265e+00]), array([-1.85260568e-13,  4.08395464e+03, -1.15112532e+03]))",9528.534189364707,"           T            ST
0  -2.370790 -7.743759e-36
1  -1.645603  1.309093e-39
2  -1.554955 -5.030062e-36
3  -0.920416 -8.326537e-41
4  -0.739119  3.993458e-36
5  -0.557822 -7.036698e-38
6  -0.195229 -9.126756e-18
7   0.801904  5.610302e+01
8   0.892552  2.206100e+02
9   0.983201  3.746769e+02
10  1.073849  5.123184e+02
11  1.164498  6.363563e+02
12  1.255146  7.518439e+02
13  1.345795  8.596057e+02
14  1.436443  9.623391e+02
15  1.527091  1.061471e+03
16  1.617740  1.158350e+03
17  1.708388  1.254114e+03
18  1.799037  1.349828e+03
19  1.889685  1.446131e+03
20  1.980333  1.543833e+03
21  2.070982  1.643699e+03
22  2.161630  1.746672e+03
23  2.252279  1.853556e+03
24  2.342927  1.965273e+03
25  2.433575  2.083041e+03
26  2.524224  2.208672e+03
27  2.614872  2.340313e+03
28  2.705521  2.483117e+03
29  2.796169  2.637334e+03
30  2.886818  2.797738e+03
31  2.977466  2.982033e+03
32  3.068114  3.185266e+03
33  3.158763  3.401161e+03
34  3.249411  3.641064e+03
35  3.340060  3.908518e+03
36  3.430708  4.206361e+03
37  3.521356  4.563293e+03
38  3.612005  4.973892e+03
39  3.702653  5.450930e+03
40  3.793302  6.015135e+03
41  3.883950  6.694335e+03
42  3.974599  7.508106e+03
43  4.065247  8.468302e+03
44  4.155895  9.739421e+03
45  4.246544  1.139037e+04"
40.0,0.0021544346900318,0.4,7.47490625353432,5.457692604589195,5.417026349848606,[0.00826687],[38.72559842],321.2902026738923,"(np.True_, np.float64(-3.597851718039062e-14))",154.47253630612715,135.04598969236622,491.64058074842416,463.8948221225977,0.0162782299027437,2512.9304749964435,0.0012909983295233,1.8205104062607983e-18,-1.24e-08(z-z0)^-3 + 5.77e+02(z-z0)^-2 + -1.16e+03(z-z0)^-1 + -5.15e+02 + -2.6e+02(z-z0) + -2.61e+02(z-z0)^2 + -59.5(z-z0)^3,"(array([-515.06795084, -259.576625  , -260.70907571,  -59.54067038]), array([-1.16247645e+03,  5.76902982e+02, -1.24348823e-08]))",41.71004532426329,"           T            ST
0   4.289338 -1.297528e-37
1   4.330575  5.262103e-36
2   4.619235 -5.526622e-13
3   4.990369 -1.759476e-13
4   5.072844  7.416669e+00
5   5.114081  1.734137e+01
6   5.155318  2.921890e+01
7   5.196555  4.262656e+01
8   5.237792  5.706218e+01
9   5.279029  7.283321e+01
10  5.320266  8.967257e+01
11  5.361503  1.076661e+02
12  5.402741  1.266602e+02
13  5.443978  1.467056e+02
14  5.485215  1.678369e+02
15  5.526452  1.900835e+02
16  5.567689  2.135617e+02
17  5.608926  2.381504e+02
18  5.650163  2.640352e+02
19  5.691400  2.912270e+02
20  5.732638  3.198152e+02
21  5.773875  3.499003e+02
22  5.815112  3.816042e+02
23  5.856349  4.149475e+02
24  5.897586  4.501840e+02
25  5.938823  4.873752e+02
26  5.980060  5.268222e+02
27  6.021297  5.686400e+02
28  6.062535  6.128341e+02
29  6.103772  6.604436e+02
30  6.145009  7.109398e+02
31  6.186246  7.650253e+02
32  6.227483  8.226692e+02
33  6.268720  8.852087e+02
34  6.309957  9.530004e+02
35  6.351195  1.027587e+03
36  6.392432  1.102914e+03
37  6.433669  1.187820e+03
38  6.474906  1.281024e+03
39  6.516143  1.382802e+03
40  6.557380  1.494704e+03
41  6.598617  1.623363e+03
42  6.639854  1.768871e+03
43  6.681092  1.932581e+03
44  6.722329  2.119262e+03
45  6.763566  2.334338e+03
46  6.804803  2.584666e+03
47  6.846040  2.875462e+03
48  6.887277  3.216003e+03
49  6.928514  3.610825e+03
50  6.969751  4.113441e+03
51  7.010989  4.750362e+03
52  7.052226  5.528986e+03
53  7.093463  6.561028e+03"
40.0,0.0046415888336127,0.4,10.522499820123278,9.404536306884854,9.356582355521544,[0.00665591],[33.55424403],282.4146313286474,"(np.True_, np.float64(-1.6518769176887063e-13))",151.82617182963838,131.08730347033537,452.6979810895908,412.97680569894095,0.0033806633001973,3864.05149344236,0.0034178868805672,7.297921116585908e-21,-4.87(z-z0)^-3 + 37.5(z-z0)^-2 + -6.15e+02(z-z0)^-1 + -8.65e+02 + -8.55e+02(z-z0) + -5.82e+02(z-z0)^2 + -1.46e+02(z-z0)^3,"(array([-865.4664359 , -855.05119787, -581.5294918 , -146.14458631]), array([-615.41467799,   37.53331066,   -4.86726381]))",2.13829427754196,"            T            ST
0    8.722714 -4.350648e-19
1    8.830809 -3.524991e-36
2    8.852428  2.682667e+00
3    8.874047  5.235919e+00
4    8.895666  8.158940e+00
..        ...           ...
66  10.236047  2.150762e+03
67  10.257666  2.442563e+03
68  10.279285  2.814561e+03
69  10.300905  3.287411e+03
70  10.322524  3.907054e+03

[71 rows x 2 columns]"
40.0,0.01,0.4,14.808732095202645,14.312096495863267,14.271503275841916,[0.0005248],[25.54604857],131.51452172694553,"(np.True_, np.float64(-7.331284230507437e-13))",149.4048938009791,126.78637935022384,609.3162938078813,509.6149651869938,0.0008381541332905,7272.971645084246,0.0098062662964391,3.1832650437224096e-23,-2.71e-19(z-z0)^-3 + 15.7(z-z0)^-2 + -68.9(z-z0)^-1 + 10.8 + 2.01e+02(z-z0) + 1.85e+02(z-z0)^2 + 76.6(z-z0)^3,"(array([ 10.81847675, 200.96237287, 184.7080423 ,  76.57778766]), array([-6.88588530e+01,  1.56777289e+01, -2.70569460e-19]))",0.2926914338437887,"            T           ST
0   14.059654    51.848100
1   14.068652    54.055143
2   14.077650    56.322112
3   14.086648    58.657942
4   14.095646    61.060074
..        ...          ...
70  14.689509  1669.712698
71  14.698507  1906.128773
72  14.707505  2202.848038
73  14.716503  2583.711694
74  14.725501  3085.588327

[75 rows x 2 columns]"
40.0,0.0215443469003188,0.4,20.883778928775936,20.718061971163035,20.697101315054752,[6.01931989e-05],[17.21869895],33.57522572101152,"(np.True_, np.float64(-4.750918988708031e-12))",146.6697776912837,120.74889908071049,1433.4676734755867,1066.7797262109343,0.0001919608586279,22079.24807423408,0.0431663917677753,4.169710241703149e-26,-0.00117(z-z0)^-3 + 1.81(z-z0)^-2 + -15.0(z-z0)^-1 + 23.9 + 3.79e+02(z-z0) + 1.43e+03(z-z0)^2 + 2.24e+03(z-z0)^3,"(array([  23.92130745,  378.98568508, 1432.00225868, 2237.00975725]), array([-1.49502547e+01,  1.81073229e+00, -1.16620103e-03]))",1.991532546545912,"            T           ST
0   20.643517    78.473476
1   20.646403    80.078173
2   20.649289    81.822031
3   20.652175    83.711046
4   20.655061    85.355260
..        ...          ...
70  20.845539  1658.929119
71  20.848425  1906.018702
72  20.851311  2230.519992
73  20.854197  2636.395464
74  20.857083  3174.811104

[75 rows x 2 columns]"
40.0,0.0464158883361277,0.4,29.11044175364823,29.060213466621164,29.052312603590856,[0.00012727],[10.9755262],6.680861081578769,"(np.True_, np.float64(-3.876906143653638e-11))",143.76995902353812,113.63219613816774,4652.082826635358,3118.073927536291,4.298961721861149e-05,90587.25846389064,0.2485899664471061,2.7871734829655046e-29,-1.05e-16(z-z0)^-3 + 0.212(z-z0)^-2 + -3.15(z-z0)^-1 + 10.9 + 6.13e+02(z-z0) + 8.84e+03(z-z0)^2 + 4.33e+04(z-z0)^3,"(array([1.08640662e+01, 6.12965166e+02, 8.84410678e+03, 4.33156372e+04]), array([-3.14953859e+00,  2.12340618e-01, -1.04547761e-16]))",0.7629074283612618,"            T           ST
0   29.038068    80.695544
1   29.038937    82.062793
2   29.039807    83.832103
3   29.040676    85.202246
4   29.041545    86.652888
..        ...          ...
70  29.098923  1878.836337
71  29.099792  2173.437460
72  29.100661  2547.705966
73  29.101531  3033.707806
74  29.102400  3681.575171

[75 rows x 2 columns]"
40.0,0.1,0.4,39.23998613047042,39.220975784346045,39.21773001469372,[-0.00024855],[7.30707492],1.7474257266148925,"(np.True_, np.float64(-2.544157508298919e-10))",141.20437375900707,107.22165768813232,13155.548421923684,8316.191243224162,1.1854189297436498e-05,326142.14292732533,1.2081525176792336,4.5111634597588943e-32,-9.14e-06(z-z0)^-3 + 0.0348(z-z0)^-2 + -1.13(z-z0)^-1 + 26.8 + 6.61e+03(z-z0) + 3.26e+05(z-z0)^2 + 5.07e+06(z-z0)^3,"(array([2.67715502e+01, 6.60898581e+03, 3.26484143e+05, 5.07329678e+06]), array([-1.12803173e+00,  3.47912150e-02, -9.13681459e-06]))",1.5457070402268622,"            T           ST
0   39.212283    73.326922
1   39.212616    74.857239
2   39.212949    76.440072
3   39.213282    78.078590
4   39.213614    79.774611
..        ...          ...
70  39.235577  2156.257425
71  39.235910  2509.722884
72  39.236243  2959.847447
73  39.236575  3566.030976
74  39.236908  4358.794503

[75 rows x 2 columns]"
40.0,0.0046415888336127,0.5,8.832615330347947,6.399452227274108,6.334510778887597,[-0.00041203],[38.92839317],685.1108873249176,"(np.True_, np.float64(-3.388610221959957e-14))",154.1967072927564,135.92361228194227,290.354812600416,272.5266713900044,0.0182192325610447,1726.323137454341,0.0010375919607332,5.365948590157813e-18,-14.6(z-z0)^-3 + 5.23e+02(z-z0)^-2 + -1.12e+03(z-z0)^-1 + -5.74e+02 + -3.18e+02(z-z0) + -1.59e+02(z-z0)^2 + -24.1(z-z0)^3,"(array([-573.83258627, -318.02950891, -159.03896977,  -24.10513852]), array([-1117.27281046,   522.96915659,   -14.57705147]))",16.676556009936682,"           T            ST
0   4.826035 -2.087628e-11
1   4.874747  1.449543e-33
2   4.923460 -1.249786e-39
3   5.167021 -7.184833e-12
4   5.264445 -1.048460e-39
..       ...           ...
59  8.187178  2.620476e+03
60  8.235891  2.971931e+03
61  8.284603  3.421511e+03
62  8.333315  4.000221e+03
63  8.382027  4.755562e+03

[64 rows x 2 columns]"
40.0,0.01,0.5,12.444245514330712,11.231471777332642,11.16200689967063,[-0.00010789],[33.67570406],564.4162127877426,"(np.True_, np.float64(-1.8482456184982213e-13))",151.32418839468536,131.35597833001404,305.7213822051595,270.30398796840853,0.0035500601176545,3017.134978711863,0.0031838521365424,1.3849447410814724e-20,-1.57(z-z0)^-3 + 88.4(z-z0)^-2 + -2.79e+02(z-z0)^-1 + -1.37e+02 + -21.1(z-z0) + -27.1(z-z0)^2 + -6.75(z-z0)^3,"(array([-137.41348934,  -21.13154028,  -27.10283224,   -6.74967395]), array([-278.88636167,   88.38721783,   -1.57351177]))",0.7924566416942878,"            T           ST
0   10.558904    24.577463
1   10.581551    27.143426
2   10.604198    29.662078
3   10.626845    32.479877
4   10.649491    35.288751
..        ...          ...
70  12.144176  1835.621726
71  12.166823  2093.794283
72  12.189470  2418.304288
73  12.212116  2834.661020
74  12.234763  3381.930452

[75 rows x 2 columns]"
40.0,0.0215443469003188,0.5,17.44834960922555,16.96041219231125,16.9131805726779,[-0.00051497],[25.56686257],240.2995477993172,"(np.True_, np.float64(-1.033440145297826e-12))",148.67930193866357,126.09583280744968,533.8746017110873,428.21071346586297,0.0009042972656156,7242.405120003375,0.0115727705310655,4.0300320626884717e-23,-1.04e-12(z-z0)^-3 + 15.5(z-z0)^-2 + -55.2(z-z0)^-1 + -6.49 + 61.8(z-z0) + 33.7(z-z0)^2 + 8.63(z-z0)^3,"(array([-6.48668939, 61.76386438, 33.6662345 ,  8.62620121]), array([-5.52317725e+01,  1.54980698e+01, -1.03653728e-12]))",0.2771792841318445,"            T           ST
0   16.728942    69.910796
1   16.737583    71.843569
2   16.746225    73.830522
3   16.754866    75.863475
4   16.763508    77.941952
..        ...          ...
70  17.333849  1650.995189
71  17.342491  1892.849998
72  17.351132  2195.898535
73  17.359774  2586.808913
74  17.368415  3105.389112

[75 rows x 2 columns]"
40.0,0.0464158883361277,0.5,24.43207419341702,24.274015894852457,24.25291294115537,[-0.00031074],[17.42348372],60.99431915034074,"(np.True_, np.float64(-7.658473343495024e-12))",145.84603223167255,119.4622197988452,1466.5609513731415,1065.174711340864,0.0002207860104528,25833.589541270278,0.0591839211121764,4.633004392807212e-26,-2.05e-21(z-z0)^-3 + 1.84(z-z0)^-2 + -14.3(z-z0)^-1 + -44.7 + -3.59e+02(z-z0) + -1.56e+03(z-z0)^2 + -2.27e+03(z-z0)^3,"(array([  -44.74602684,  -358.73411773, -1558.70169116, -2272.35979915]), array([-1.42530285e+01,  1.84077294e+00, -2.04984403e-21]))",0.1766354160200748,"            T           ST
0   24.203861    80.706321
1   24.206602    82.337110
2   24.209343    84.017207
3   24.212085    85.750612
4   24.214826    87.539169
..        ...          ...
70  24.395752  1754.667437
71  24.398493  2022.287648
72  24.401235  2362.705258
73  24.403976  2802.505298
74  24.406717  3388.428452

[75 rows x 2 columns]"
40.0,0.1,0.5,33.6376758593324,33.58674233932161,33.57889739725894,[-3.02085441e-05],[11.50081791],13.783478647703305,"(np.True_, np.float64(-6.132148457882012e-11))",143.01744629822048,112.35980938197852,4752.370784198879,3195.8046233649825,5.550353239651116e-05,107311.59554965852,0.3403691680216704,4.2735661528758747e-29,-1.81e-17(z-z0)^-3 + 0.24(z-z0)^-2 + -2.61(z-z0)^-1 + -4.65 + -5.42e+02(z-z0) + -1.42e+04(z-z0)^2 + -1.02e+05(z-z0)^3,"(array([-4.65324608e+00, -5.41682395e+02, -1.42462180e+04, -1.01580720e+05]), array([-2.60971842e+00,  2.39651449e-01, -1.81012319e-17]))",0.1442450291027664,"            T           ST
0   33.563690    77.267872
1   33.564579    78.916696
2   33.565468    80.574668
3   33.566356    81.849738
4   33.567245    83.631108
..        ...          ...
70  33.625900  1948.753581
71  33.626789  2261.124557
72  33.627678  2659.424937
73  33.628567  3174.836448
74  33.629455  3861.543962

[75 rows x 2 columns]"
40.0,0.01,0.6000000000000001,10.80623410173591,8.383385040280123,8.287244989771734,[0.00133896],[38.39559418],1257.7596799292137,"(np.True_, np.float64(-4.9614179534756313e-14))",153.25641611291985,135.46513730967467,192.3647030842487,178.01744351933715,0.0131157530040683,1475.2741668975996,0.0011585873594793,2.799322391043646e-18,-34.4(z-z0)^-3 + 2.69e+02(z-z0)^-2 + -9.69e+02(z-z0)^-1 + -5.59e+02 + -2.63e+02(z-z0) + -87.7(z-z0)^2 + -9.99(z-z0)^3,"(array([-558.89088988, -262.71440661,  -87.71340687,   -9.99221016]), array([-969.36697895,  269.42985838,  -34.39008602]))",1.1131281007075997,"            T           ST
0    7.118908     2.202526
1    7.165436     4.584001
2    7.211963     7.338961
3    7.258491    10.519545
4    7.305019    13.959968
..        ...          ...
66  10.189741  1999.358669
67  10.236269  2279.930648
68  10.282797  2631.845526
69  10.329324  3083.131169
70  10.375852  3676.266337

[71 rows x 2 columns]"
40.0,0.0215443469003188,0.6000000000000001,15.188499424361794,14.127878033448887,14.047597714237067,[-0.00096049],[32.32026692],843.2749763400643,"(np.True_, np.float64(-3.1737337713974844e-13))",150.27724456427617,130.11225169452376,273.4251456451368,230.75896309453947,0.0028089791463512,3241.6090825065685,0.0043042586321227,5.96561687203859e-21,-1.12e-13(z-z0)^-3 + 76.7(z-z0)^-2 + -1.3e+02(z-z0)^-1 + 7.48 + 63.8(z-z0) + 21.1(z-z0)^2 + 3.13(z-z0)^3,"(array([ 7.47983789, 63.80885202, 21.11865344,  3.12585953]), array([-1.29656578e+02,  7.67208839e+01, -1.12008675e-13]))",0.2927064685310375,"            T           ST
0   13.599265    58.864666
1   13.618355    60.957566
2   13.637445    63.118637
3   13.656535    65.346921
4   13.675625    67.641399
..        ...          ...
70  14.935558  1704.725059
71  14.954648  1951.587278
72  14.973738  2262.290365
73  14.992828  2662.382308
74  15.011918  3191.092720

[75 rows x 2 columns]"
40.0,0.0464158883361277,0.6000000000000001,21.22027063461042,20.83337825355172,20.790232963681017,[0.00739219],[24.07202929],308.80970289239485,"(np.True_, np.float64(-2.1543110719310337e-12))",147.4853642139023,123.9677127640322,621.8364702202746,477.51575818037605,0.0007518340676376,9927.663856398787,0.0194993045218708,1.2337939544507081e-23,-4.05e-13(z-z0)^-3 + 10.6(z-z0)^-2 + -38.5(z-z0)^-1 + -42.4 + -1.33e+02(z-z0) + -2.87e+02(z-z0)^2 + -1.98e+02(z-z0)^3,"(array([ -42.4463916 , -132.8068759 , -286.82571278, -198.24941553]), array([-3.84815929e+01,  1.05586996e+01, -4.04922651e-13]))",0.0875199837395248,"            T           ST
0   20.658194    78.858379
1   20.664945    80.485455
2   20.671697    82.168262
3   20.678449    83.916653
4   20.685200    85.322217
..        ...          ...
69  21.130811  1716.782719
70  21.137563  1975.559586
71  21.144314  2302.804799
72  21.151066  2726.123913
73  21.157818  3288.039680

[74 rows x 2 columns]"
40.0,0.1,0.6000000000000001,29.453851539518773,29.328914777650283,29.311398668832865,[-9.93361899e-05],[16.47799384],77.85364896914689,"(np.True_, np.float64(-1.681694730982939e-11))",144.64156161549698,117.04767359161406,1875.5309184882287,1321.2387486446214,0.0001958314934754,38727.35569823236,0.1072276406577845,1.4389047153834096e-26,-0.000378(z-z0)^-3 + 1.27(z-z0)^-2 + -10.8(z-z0)^-1 + -65.6 + -6.33e+02(z-z0) + -3.02e+03(z-z0)^2 + -5.26e+03(z-z0)^3,"(array([  -65.62643518,  -633.00151293, -3018.39354162, -5263.16562955]), array([-1.07808320e+01,  1.27291844e+00, -3.78177150e-04]))",0.0661329420066838,"            T           ST
0   29.273437    80.266494
1   29.275604    81.864441
2   29.277771    82.941578
3   29.279938    85.133652
4   29.282105    86.733830
..        ...          ...
70  29.425137  1885.301160
71  29.427304  2181.549394
72  29.429471  2557.704817
73  29.431638  3046.527660
74  29.433805  3698.422051

[75 rows x 2 columns]"
40.0,0.01,0.7,9.306172373992116,3.858180220788909,3.745615532728413,[-0.00069268],[39.98281878],1666.2234290535678,"(np.True_, np.float64(-3.4700671184216105e-15))",157.2360848637544,143.27656823591497,124.46009311382085,123.6088383972525,0.2513530754093351,462.9911850832653,0.0001732494998786,9.206217231601585e-14,-6.43e+02(z-z0)^-3 + 2.4e+02(z-z0)^-2 + -2.98e+03(z-z0)^-1 + -8.2e+02 + -1.82e+02(z-z0) + -21.1(z-z0)^2 + -0.329(z-z0)^3,"(array([-8.20022803e+02, -1.81826298e+02, -2.11017171e+01, -3.29329101e-01]), array([-2983.62532727,   240.40095328,  -642.70333759]))",1.6016839426262122,"           T           ST
0   2.580753     1.388587
1   2.688792    12.493691
2   2.796831    25.624164
3   2.904870    39.148543
4   3.012909    52.672685
5   3.120948    66.328204
6   3.228986    79.921823
7   3.337025    93.405107
8   3.445064   106.795350
9   3.553103   120.130420
10  3.661142   133.437118
11  3.769181   146.748923
12  3.877220   160.078173
13  3.985258   173.488178
14  4.093297   187.023263
15  4.201336   200.706600
16  4.309375   214.595669
17  4.417414   228.672271
18  4.525453   243.178024
19  4.633492   257.783475
20  4.741530   272.964021
21  4.849569   288.674948
22  4.957608   304.788114
23  5.065647   321.562507
24  5.173686   338.887915
25  5.281725   356.995555
26  5.389764   376.212880
27  5.497803   396.707987
28  5.605841   417.603273
29  5.713880   439.009284
30  5.821919   462.408278
31  5.929958   488.621504
32  6.037997   515.962998
33  6.146036   543.977986
34  6.254075   574.688616
35  6.362113   608.420253
36  6.470152   643.358994
37  6.578191   680.969069
38  6.686230   725.192255
39  6.794269   774.037195
40  6.902308   827.880382
41  7.010347   887.589522
42  7.118385   955.007382
43  7.226424  1032.336885
44  7.334463  1120.300992
45  7.442502  1219.748129
46  7.550541  1334.015067
47  7.658580  1463.028690
48  7.766619  1623.149785
49  7.874657  1821.940970
50  7.982696  2053.515261
51  8.090735  2345.095023
52  8.198774  2719.784432
53  8.306813  3211.061340"
40.0,0.0215443469003188,0.7,13.528878651008815,11.543998796340162,11.42446210465048,[-0.00027593],[36.93885291],1881.440180528045,"(np.True_, np.float64(-1.0435985686985905e-13))",151.825897877665,133.76702868214562,161.17308091413588,141.65913156772302,0.0074707317528412,1618.3793803731485,0.0017496666377959,4.404654016595902e-19,-1.72e-17(z-z0)^-3 + 2.82e+02(z-z0)^-2 + -2.6e+02(z-z0)^-1 + 16.6 + 50.1(z-z0) + 10.8(z-z0)^2 + 1.34(z-z0)^3,"(array([16.57293995, 50.09804742, 10.80928508,  1.34014111]), array([-2.59955975e+02,  2.82154481e+02, -1.71529075e-17]))",0.4367084621827869,"            T           ST
0   10.499693    43.666728
1   10.536080    46.137527
2   10.572466    48.656101
3   10.608853    51.242092
4   10.645239    53.901965
..        ...          ...
70  13.046756  1748.096480
71  13.083143  2000.093601
72  13.119529  2317.209523
73  13.155916  2725.047954
74  13.192302  3263.413577

[75 rows x 2 columns]"
40.0,0.0464158883361277,0.7,18.92880104158972,18.15268699256332,18.07964505372817,[-0.00196569],[29.8705924],975.7304035394918,"(np.True_, np.float64(-7.713414342555274e-13))",148.8357483236937,127.55300195753604,325.1642919304421,260.90831929934126,0.0019052628052648,4717.129804496865,0.0080594516653409,8.833074267283687e-22,-0.15(z-z0)^-3 + 39.4(z-z0)^-2 + -1.03e+02(z-z0)^-1 + -1.15e+02 + -1.94e+02(z-z0) + -1.94e+02(z-z0)^2 + -67.8(z-z0)^3,"(array([-115.06533478, -193.74135684, -193.68035461,  -67.82704298]), array([-103.04863217,   39.39023957,   -0.15044067]))",0.1033200626967255,"            T           ST
0   17.787854    74.795799
1   17.801559    76.650433
2   17.815264    78.528609
3   17.828969    80.318989
4   17.842674    82.233623
..        ...          ...
70  18.747209  1701.056949
71  18.760914  1954.998982
72  18.774619  2276.616310
73  18.788324  2692.785438
74  18.802029  3244.166606

[75 rows x 2 columns]"
40.0,0.1,0.7,26.315026776126786,26.048614510169863,26.01543569123425,[0.00011056],[21.74741381],311.4347964369226,"(np.True_, np.float64(-5.747752634573306e-12))",146.001713639961,120.910497957181,883.1562955752884,646.7614821993059,0.0005370330953542,16825.781747723388,0.0413519267855516,1.5677170810464034e-24,-0.000696(z-z0)^-3 + 5.71(z-z0)^-2 + -20.2(z-z0)^-1 + -16.1 + -41.2(z-z0) + -90.1(z-z0)^2 + -60.2(z-z0)^3,"(array([-16.11762076, -41.20455621, -90.091623  , -60.21701876]), array([-2.02323167e+01,  5.70764918e+00, -6.95594014e-04]))",0.0132134009971864,"            T           ST
0   25.929125    80.567062
1   25.933760    82.165751
2   25.938395    83.745509
3   25.943031    85.451258
4   25.947666    87.216434
..        ...          ...
70  26.253607  1831.463329
71  26.258242  2116.167699
72  26.262878  2477.486603
73  26.267513  2946.257966
74  26.272149  3570.611767

[75 rows x 2 columns]"
40.0,0.0215443469003188,0.8,12.07875288271298,8.40035544559592,8.23448909400314,[0.00177145],[39.4697444],3034.02995524476,"(np.True_, np.float64(-2.502294507657958e-14))",153.8980906488851,138.21935678187697,98.51163764546448,90.74336016416817,0.0261816653055456,747.2252096250417,0.0005849588829267,8.234869633488528e-17,-5.94e-11(z-z0)^-3 + 9.3e+02(z-z0)^-2 + -5.16e+02(z-z0)^-1 + 16.3 + 13.6(z-z0) + -2.25(z-z0)^2 + -0.176(z-z0)^3,"(array([16.34331931, 13.57820649, -2.24653384, -0.1759039 ]), array([-5.16432496e+02,  9.30186224e+02, -5.93807705e-11]))",0.4334909720138826,"            T           ST
0    6.366178    17.556451
1    6.434797    20.700835
2    6.503417    23.949942
3    6.572037    27.296213
4    6.640656    30.715412
..        ...          ...
70  11.169544  1695.669420
71  11.238164  1934.715690
72  11.306783  2234.959998
73  11.375403  2620.584445
74  11.444022  3128.901236

[75 rows x 2 columns]"
40.0,0.0464158883361277,0.8,17.187808698089647,15.813465517641111,15.70234160340045,[-0.00174351],[34.39931806],2206.141820713434,"(np.True_, np.float64(-3.061615760264598e-13))",150.06650487838257,130.7158723175326,191.29247217028347,158.4725647154678,0.0040770034656563,2488.39034592926,0.0036945009916202,3.075979089664643e-20,-3.38e-13(z-z0)^-3 + 1.34e+02(z-z0)^-2 + -1.52e+02(z-z0)^-1 + -40.9 + -31.4(z-z0) + -25.9(z-z0)^2 + -5.73(z-z0)^3,"(array([-40.93357144, -31.43617561, -25.91277193,  -5.73261082]), array([-1.52357645e+02,  1.34107682e+02, -3.37939519e-13]))",0.1621509324665434,"            T           ST
0   15.152484    70.964409
1   15.176933    72.791866
2   15.201381    74.594698
3   15.225829    76.588381
4   15.250278    78.638571
..        ...          ...
70  16.863868  1715.253794
71  16.888317  1970.399672
72  16.912765  2292.631392
73  16.937213  2708.935462
74  16.961662  3260.677570

[75 rows x 2 columns]"
